split,model,method,kind,representation,sigma,pr_auc,roc_auc,youden_threshold,sensitivity,recall,precision,specificity,accuracy,f1,youden_j,best_C,best_cv_roc_auc,n_nonzero_coefs
rep3_fold4,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.7044293798584053,0.9047751029458347,0.4723618090452261,0.8303571428571429,0.8303571428571429,0.6642857142857143,0.8957871396895787,0.8827708703374778,0.7380952380952381,0.7261442825467217,100.0,0.9197341419325188,343
rep3_fold4,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.7076599563384683,0.9063390877415267,0.45226130653266333,0.7857142857142857,0.7857142857142857,0.7927927927927928,0.9490022172949002,0.91651865008881,0.7892376681614349,0.734716503009186,100.0,0.918737629912907,343
rep4_fold0,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.8094124567093307,0.9309076775890934,0.45226130653266333,0.8378378378378378,0.8378378378378378,0.7948717948717948,0.9469026548672567,0.9253996447602132,0.8157894736842105,0.7847404927050945,15.848931924611142,0.9169060754267969,343
rep4_fold0,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.8076733865817651,0.9299111057960615,0.45226130653266333,0.8468468468468469,0.8468468468468469,0.7833333333333333,0.9424778761061947,0.9236234458259325,0.8138528138528138,0.7893247229530416,15.848931924611142,0.9185247998067639,343
rep4_fold0,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.8034689773061005,0.9241708522681974,0.457286432160804,0.8108108108108109,0.8108108108108109,0.7964601769911505,0.9491150442477876,0.9218472468916519,0.8035714285714286,0.7599258550585986,15.848931924611142,0.9220491359265844,343
rep4_fold0,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.8008355507346678,0.9213206569401259,0.4623115577889447,0.8108108108108109,0.8108108108108109,0.7964601769911505,0.9491150442477876,0.9218472468916519,0.8035714285714286,0.7599258550585986,15.848931924611142,0.9244361065299946,343
rep4_fold0,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.7925607108036801,0.9179422785617476,0.5577889447236181,0.8378378378378378,0.8378378378378378,0.7045454545454546,0.9137168141592921,0.8987566607460036,0.7654320987654321,0.7515546519971299,15.848931924611142,0.9089670611857893,343
rep4_fold0,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.7930101855082652,0.9187594674320338,0.5477386934673367,0.8468468468468469,0.8468468468468469,0.6266666666666667,0.8761061946902655,0.8703374777975134,0.7203065134099617,0.7229530415371124,15.848931924611142,0.9092787745635205,343
rep4_fold0,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.7984589231246777,0.9220481543490393,0.5326633165829145,0.8738738738738738,0.8738738738738738,0.5843373493975904,0.8473451327433629,0.8525754884547069,0.7003610108303249,0.7212190066172366,15.848931924611142,0.9092083280326849,343
rep4_fold0,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.8004937114823624,0.9181216614844933,0.46733668341708545,0.8378378378378378,0.8378378378378378,0.5849056603773585,0.8539823008849557,0.8507992895204263,0.6888888888888889,0.6918201387227936,2.5118864315095824,0.9109638644850886,343
rep4_fold1,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.7841763790023343,0.9275093677748545,0.457286432160804,0.8378378378378378,0.8378378378378378,0.7560975609756098,0.9336283185840708,0.9147424511545293,0.7948717948717948,0.7714661564219085,2.5118864315095824,0.9083255049448172,343
rep4_fold1,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.7871254149176249,0.9277086821334609,0.45226130653266333,0.8468468468468469,0.8468468468468469,0.734375,0.9247787610619469,0.9094138543516874,0.7866108786610879,0.7716256079087938,2.5118864315095824,0.9088832339569172,343
rep4_fold1,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.7891173085228197,0.9277286135693215,0.45226130653266333,0.8468468468468469,0.8468468468468469,0.7401574803149606,0.9269911504424779,0.911190053285968,0.7899159663865546,0.7738379972893248,2.5118864315095824,0.9097195275841915,343
rep4_fold1,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.818572573795731,0.9299011400781312,0.4271356783919598,0.8468468468468469,0.8468468468468469,0.7286821705426356,0.922566371681416,0.9076376554174067,0.7833333333333333,0.7694132185282627,15.848931924611142,0.9115637018861108,343
rep4_fold1,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.7645579117070056,0.9207127481463765,0.6130653266331658,0.6846846846846847,0.6846846846846847,0.8260869565217391,0.9646017699115044,0.9094138543516874,0.7487684729064039,0.6492864545961892,100.0,0.9050755720678151,343
rep4_fold1,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.7767849092533531,0.9216295941959659,0.5979899497487438,0.9369369369369369,0.9369369369369369,0.4351464435146444,0.7013274336283186,0.7477797513321492,0.5942857142857143,0.6382643705652555,100.0,0.9035617352944986,343
rep4_fold1,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.7755113807496749,0.9228055489117436,0.5628140703517588,0.8018018018018018,0.8018018018018018,0.664179104477612,0.9004424778761062,0.8809946714031972,0.726530612244898,0.702244279677908,100.0,0.9013205796731096,343
rep4_fold1,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.7721436550353878,0.9229251375269074,0.5125628140703518,0.8738738738738738,0.8738738738738738,0.5808383233532934,0.8451327433628318,0.8507992895204263,0.697841726618705,0.7190066172367056,100.0,0.8974472262239619,343
rep4_fold2,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.823859157453586,0.9245921761165663,0.457286432160804,0.8392857142857143,0.8392857142857143,0.6573426573426573,0.8913525498891353,0.8809946714031972,0.7372549019607844,0.7306382641748494,100.0,0.9275961590032139,343
rep4_fold2,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.8271900950302569,0.9260769718086791,0.44221105527638194,0.8392857142857143,0.8392857142857143,0.6394557823129252,0.8824833702882483,0.8738898756660746,0.7258687258687259,0.7217690845739626,100.0,0.9267596935382171,343
rep4_fold2,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.8300979687801191,0.9274033892936332,0.49748743718592964,0.7946428571428571,0.7946428571428571,0.7672413793103449,0.9401330376940134,0.911190053285968,0.7807017543859649,0.7347758948368703,100.0,0.9259292794098476,343
rep4_fold2,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.8328167319954184,0.9254632562559393,0.46733668341708545,0.8035714285714286,0.8035714285714286,0.7142857142857143,0.9201773835920177,0.8969804618117229,0.7563025210084033,0.7237488121634463,100.0,0.9253786831046078,343
rep4_fold2,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.8158601514846888,0.9247109597719354,0.7236180904522613,0.9464285714285714,0.9464285714285714,0.3732394366197183,0.6053215077605322,0.6731793960923623,0.5353535353535354,0.5517500791891035,15.848931924611142,0.9278320104759935,343
rep4_fold2,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.8159113132647943,0.9250079189103579,0.7487437185929648,0.8214285714285714,0.8214285714285714,0.647887323943662,0.8891352549889135,0.8756660746003553,0.7244094488188977,0.710563826417485,15.848931924611142,0.926843106568407,343
rep4_fold2,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.814316819034027,0.9257206208425721,0.7537688442211056,0.6071428571428571,0.6071428571428571,0.8607594936708861,0.975609756097561,0.9023090586145648,0.7120418848167539,0.5827526132404182,15.848931924611142,0.9266712586519047,343
rep4_fold2,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.8140625389049002,0.9262947418435223,0.7437185929648241,0.7857142857142857,0.7857142857142857,0.7586206896551724,0.9379157427937915,0.9076376554174067,0.7719298245614035,0.7236300285080772,15.848931924611142,0.9262071638183702,343
rep4_fold3,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.7645297440972258,0.9068043237250555,0.46733668341708545,0.7767857142857143,0.7767857142857143,0.6850393700787402,0.9113082039911308,0.8845470692717584,0.7280334728033473,0.6880939182768451,100.0,0.9201549985848411,343
rep4_fold3,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.7553223422371707,0.9064083782071588,0.457286432160804,0.7857142857142857,0.7857142857142857,0.6423357664233577,0.8913525498891353,0.8703374777975134,0.7068273092369478,0.6770668356034211,100.0,0.9224994270062165,343
rep4_fold3,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.7491093022441965,0.9045078397212544,0.4321608040201005,0.7857142857142857,0.7857142857142857,0.5945945945945946,0.8669623059866962,0.8507992895204263,0.676923076923077,0.652676591700982,100.0,0.9241998023799178,343
rep4_fold3,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.7482520644226212,0.9045969274627812,0.44221105527638194,0.7857142857142857,0.7857142857142857,0.6285714285714286,0.88470066518847,0.8650088809946714,0.6984126984126984,0.6704149509027557,100.0,0.9227238035377571,343
rep4_fold3,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.7541503452018409,0.8953515996198922,0.542713567839196,0.625,0.625,0.8235294117647058,0.9667405764966741,0.8987566607460036,0.7106598984771574,0.5917405764966741,15.848931924611142,0.9173148627456414,343
rep4_fold3,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.7510207785993865,0.8920850490972442,0.577889447236181,0.75,0.75,0.6461538461538462,0.8980044345898004,0.8685612788632326,0.6942148760330579,0.6480044345898004,15.848931924611142,0.9188881349408898,343
rep4_fold3,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.7493221725820198,0.8903230915426037,0.4020100502512563,0.7946428571428571,0.7946428571428571,0.483695652173913,0.7893569844789357,0.7904085257548845,0.6013513513513513,0.5839998416217926,15.848931924611142,0.9205459500839553,343
rep4_fold3,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.7481239293655252,0.8925403864428255,0.37185929648241206,0.7232142857142857,0.7232142857142857,0.6428571428571429,0.9002217294900222,0.8650088809946714,0.680672268907563,0.6234360152043079,15.848931924611142,0.9194882467474944,343
rep4_fold4,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.8192968975806697,0.9214444092492873,0.4623115577889447,0.8303571428571429,0.8303571428571429,0.7815126050420168,0.9423503325942351,0.9200710479573713,0.8051948051948052,0.7727074754513779,15.848931924611142,0.9193678477469645,343
rep4_fold4,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.8209861051338447,0.9228698131137155,0.4472361809045226,0.8303571428571429,0.8303571428571429,0.775,0.9401330376940134,0.9182948490230906,0.8017241379310345,0.7704901805511564,15.848931924611142,0.9195951118457754,343
rep4_fold4,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.8235698137895442,0.9248495407031991,0.4472361809045226,0.8303571428571429,0.8303571428571429,0.775,0.9401330376940134,0.9182948490230906,0.8017241379310345,0.7704901805511564,15.848931924611142,0.9192846607002999,343
rep4_fold4,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.7981033500295536,0.9219195438707632,0.4271356783919598,0.8660714285714286,0.8660714285714286,0.6466666666666666,0.8824833702882483,0.8792184724689165,0.7404580152671756,0.748554798859677,2.5118864315095824,0.9184351635186658,343
rep4_fold4,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.7957162719856097,0.9138026607538803,0.5477386934673367,0.7678571428571429,0.7678571428571429,0.7226890756302521,0.926829268292683,0.8952042628774423,0.7445887445887446,0.6946864111498259,15.848931924611142,0.9113893989420757,343
rep4_fold4,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.7875072043343451,0.9115457713018689,0.5628140703517588,0.875,0.875,0.42424242424242425,0.70509977827051,0.738898756660746,0.5714285714285714,0.58009977827051,15.848931924611142,0.9109289449542297,343
rep4_fold4,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.7855260585338546,0.9137630662020907,0.4824120603015075,0.8214285714285714,0.8214285714285714,0.7131782945736435,0.917960088691796,0.8987566607460036,0.7634854771784232,0.7393886601203674,100.0,0.9100798244118051,343
rep4_fold4,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.7942801892834271,0.9151290782388344,0.4321608040201005,0.8660714285714286,0.8660714285714286,0.5300546448087432,0.8093126385809313,0.8206039076376554,0.6576271186440678,0.6753840671523599,100.0,0.9109136282930571,343
rep5_fold0,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.7794740965745365,0.91427489436339,0.45226130653266333,0.8108108108108109,0.8108108108108109,0.703125,0.915929203539823,0.8952042628774423,0.7531380753138075,0.726740014350634,15.848931924611142,0.9137141358801477,343
rep5_fold0,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.7815793309518426,0.9144542772861357,0.4472361809045226,0.8378378378378378,0.8378378378378378,0.7209302325581395,0.9203539823008849,0.9040852575488455,0.775,0.7581918201387228,15.848931924611142,0.9145399673350202,343
rep5_fold0,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.782736193550576,0.9137566770310133,0.457286432160804,0.8018018018018018,0.8018018018018018,0.6953125,0.9137168141592921,0.8916518650088809,0.7447698744769874,0.715518615961094,15.848931924611142,0.9156549306938584,343
rep5_fold0,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.7805232954263216,0.9126205851869569,0.44221105527638194,0.8378378378378378,0.8378378378378378,0.6549295774647887,0.8915929203539823,0.8809946714031972,0.7351778656126482,0.7294307581918202,15.848931924611142,0.9170904681237207,343
rep5_fold0,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.7666856775078157,0.9035717133062267,0.5728643216080402,0.7387387387387387,0.7387387387387387,0.7068965517241379,0.9247787610619469,0.8880994671403197,0.7224669603524229,0.6635174998006856,15.848931924611142,0.9132628712205385,343
rep5_fold0,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.7643703865466446,0.9021167184883999,0.577889447236181,0.7477477477477478,0.7477477477477478,0.7033898305084746,0.922566371681416,0.8880994671403197,0.7248908296943232,0.6703141194291637,15.848931924611142,0.9152135469748511,343
rep5_fold0,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.7797259057092645,0.9012198038746712,0.48743718592964824,0.8198198198198198,0.8198198198198198,0.5723270440251572,0.8495575221238938,0.8436944937833037,0.674074074074074,0.6693773419437137,15.848931924611142,0.9173595042473638,343
rep5_fold0,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.7834977046729935,0.8986885115203699,0.4824120603015075,0.7387387387387387,0.7387387387387387,0.7522935779816514,0.9402654867256637,0.9005328596802842,0.7454545454545455,0.6790042254644024,15.848931924611142,0.9173814921226953,343
rep5_fold1,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.8135585332358196,0.9070796460176991,0.4623115577889447,0.7747747747747747,0.7747747747747747,0.7818181818181819,0.9469026548672567,0.9129662522202486,0.7782805429864253,0.7216774296420314,15.848931924611142,0.9277596456128308,343
rep5_fold1,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.8178383495916157,0.9085545722713865,0.457286432160804,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.9469026548672567,0.9147424511545293,0.7837837837837838,0.7306864386510403,15.848931924611142,0.9274172629826687,343
rep5_fold1,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.8187255314274873,0.909411624013394,0.4472361809045226,0.7837837837837838,0.7837837837837838,0.75,0.9358407079646017,0.9058614564831261,0.7665198237885462,0.7196244917483856,15.848931924611142,0.9280339066393578,343
rep5_fold1,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.818672763525525,0.9095511440644184,0.4371859296482412,0.8018018018018018,0.8018018018018018,0.717741935483871,0.922566371681416,0.8987566607460036,0.7574468085106383,0.7243681734832177,15.848931924611142,0.9275457894102955,343
rep5_fold1,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.7936600959978349,0.901777884078769,0.542713567839196,0.7567567567567568,0.7567567567567568,0.7304347826086957,0.9314159292035398,0.8969804618117229,0.7433628318584071,0.6881726859602966,15.848931924611142,0.9202153866971647,343
rep5_fold1,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.7924269861065442,0.9030734274097107,0.5376884422110553,0.8648648648648649,0.8648648648648649,0.5052631578947369,0.7920353982300885,0.8063943161634103,0.6378737541528239,0.6569002630949534,15.848931924611142,0.9204791917346068,343
rep5_fold1,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.7861515224878493,0.9034321932552021,0.542713567839196,0.8738738738738738,0.8738738738738738,0.47783251231527096,0.7654867256637168,0.7868561278863233,0.6178343949044586,0.6393605995375906,15.848931924611142,0.9229046040199451,343
rep5_fold1,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.8243937732098583,0.9130790082117516,0.5678391959798995,0.6846846846846847,0.6846846846846847,0.8539325842696629,0.9712389380530974,0.9147424511545293,0.76,0.655923622737782,2.5118864315095824,0.9233053324295303,343
rep5_fold2,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.7593670402021863,0.9146638422553056,0.45226130653266333,0.7678571428571429,0.7678571428571429,0.7350427350427351,0.9312638580931264,0.8987566607460036,0.7510917030567685,0.6991210009502693,15.848931924611142,0.9274515044376134,343
rep5_fold2,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.7574064537969377,0.9115754672157111,0.457286432160804,0.7678571428571429,0.7678571428571429,0.7413793103448276,0.9334811529933481,0.9005328596802842,0.7543859649122807,0.701338295850491,15.848931924611142,0.9277929153260822,343
rep5_fold2,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.7542106390191814,0.9087642540386442,0.46733668341708545,0.7589285714285714,0.7589285714285714,0.7589285714285714,0.9401330376940134,0.9040852575488455,0.7589285714285714,0.6990616091225847,15.848931924611142,0.9279738025836043,343
rep5_fold2,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.7559304603332657,0.9098333069369655,0.45226130653266333,0.7678571428571429,0.7678571428571429,0.7413793103448276,0.9334811529933481,0.9005328596802842,0.7543859649122807,0.701338295850491,15.848931924611142,0.9274928594227797,343
rep5_fold2,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.7438621428685973,0.9097244219195438,0.5226130653266332,0.7857142857142857,0.7857142857142857,0.624113475177305,0.8824833702882483,0.8632326820603907,0.6956521739130435,0.668197656002534,2.5118864315095824,0.9230499479836144,343
rep5_fold2,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.7412450129836555,0.907150776053215,0.46733668341708545,0.6160714285714286,0.6160714285714286,0.7752808988764045,0.9556541019955654,0.8880994671403197,0.6865671641791045,0.5717255305669942,2.5118864315095824,0.9232880592916489,343
rep5_fold2,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.7399643560812046,0.9069330060183719,0.36180904522613067,0.7857142857142857,0.7857142857142857,0.567741935483871,0.8514412416851441,0.8383658969804618,0.6591760299625468,0.6371555273994298,2.5118864315095824,0.9241245498659265,343
rep5_fold2,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.7406572732953248,0.906180709534368,0.35678391959798994,0.75,0.75,0.7058823529411765,0.9223946784922394,0.8880994671403197,0.7272727272727273,0.6723946784922394,2.5118864315095824,0.9256581996163704,343
rep5_fold3,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.8568188819945695,0.9359360152043078,0.4472361809045226,0.8660714285714286,0.8660714285714286,0.708029197080292,0.9113082039911308,0.9023090586145648,0.7791164658634538,0.7773796325625595,15.848931924611142,0.9184198970760544,343
rep5_fold3,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.848653032705756,0.9311846689895471,0.48743718592964824,0.8214285714285714,0.8214285714285714,0.7796610169491526,0.9423503325942351,0.9182948490230906,0.8,0.7637789040228065,100.0,0.9186635826443849,343
rep5_fold3,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.857700032672232,0.9337781121317708,0.45226130653266333,0.8571428571428571,0.8571428571428571,0.7007299270072993,0.9090909090909091,0.8987566607460036,0.7710843373493976,0.7662337662337662,100.0,0.9189134450957458,343
rep5_fold3,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.865546331649307,0.9376781754830537,0.4623115577889447,0.8571428571428571,0.8571428571428571,0.7741935483870968,0.9379157427937915,0.9218472468916519,0.8135593220338984,0.7950585999366486,100.0,0.9207846891240056,343
rep5_fold3,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.8311105871281634,0.9233449477351917,0.7336683417085427,0.625,0.625,0.8860759493670886,0.9800443458980045,0.9094138543516874,0.7329842931937173,0.6050443458980044,15.848931924611142,0.9193555190901842,343
rep5_fold3,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.833648063107751,0.9251069052898321,0.7286432160804021,0.8125,0.8125,0.7520661157024794,0.9334811529933481,0.9094138543516874,0.7811158798283262,0.7459811529933482,15.848931924611142,0.9192523952747146,343
rep5_fold3,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.846084468477971,0.9309668989547039,0.6984924623115578,0.9732142857142857,0.9732142857142857,0.3205882352941177,0.4878048780487805,0.5843694493783304,0.4823008849557522,0.46101916376306606,15.848931924611142,0.918670487696553,343
rep5_fold3,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.8438305989500932,0.9288683877098511,0.6984924623115578,0.8035714285714286,0.8035714285714286,0.7627118644067796,0.9379157427937915,0.911190053285968,0.782608695652174,0.74148717136522,15.848931924611142,0.9188725671869108,343
rep5_fold4,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.8455855430003968,0.9510116407982261,0.4221105527638191,0.8928571428571429,0.8928571428571429,0.7092198581560284,0.9090909090909091,0.9058614564831261,0.7905138339920948,0.801948051948052,15.848931924611142,0.9119093619249697,343
rep5_fold4,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.8440607910768786,0.9499227906240102,0.4271356783919598,0.8928571428571429,0.8928571428571429,0.7194244604316546,0.9135254988913526,0.9094138543516874,0.796812749003984,0.8063826417484954,15.848931924611142,0.913207160202634,343
rep5_fold4,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.8480499354076326,0.9500811688311688,0.4321608040201005,0.8928571428571429,0.8928571428571429,0.7518796992481203,0.926829268292683,0.9200710479573713,0.8163265306122449,0.8196864111498259,15.848931924611142,0.9133133975688995,343
rep5_fold4,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.8507276776394814,0.9506948843839087,0.4321608040201005,0.8928571428571429,0.8928571428571429,0.7246376811594203,0.9157427937915743,0.911190053285968,0.8,0.8085999366487173,15.848931924611142,0.913632862946114,343
rep5_fold4,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.8385275644121953,0.9445874247703517,0.5477386934673367,0.9375,0.9375,0.4585152838427948,0.7250554323725056,0.7673179396092362,0.6158357771260997,0.6625554323725056,15.848931924611142,0.9096605496441613,343
rep5_fold4,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.8370096538955324,0.9429640481469749,0.577889447236181,0.75,0.75,0.9230769230769231,0.9844789356984479,0.9378330373001776,0.8275862068965517,0.7344789356984478,15.848931924611142,0.910109076723717,343
