model,wavelength,weight_mean,weight_std
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),858.0,1.327598526866083,1.4658623513841451
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),860.0,0.9351708919054207,1.3852387231172136
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),862.0,0.4208604623083118,1.2445432303414758
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),864.0,-0.10701176675976948,1.099164461460281
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),866.0,-0.5372045345073481,1.0082696838583947
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),868.0,-0.77882401831626,1.0062365258952801
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),870.0,-0.783697657110319,1.0805752732478593
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),872.0,-0.5578553092606904,1.1897029441575706
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),874.0,-0.15876076526479385,1.289944769316146
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),876.0,0.3232377687118141,1.3489413613490726
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),878.0,0.7902759537144296,1.3493982910098274
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),880.0,1.159875667826177,1.2917362923614482
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),882.0,1.3790880309688847,1.1933352963917598
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),884.0,1.4254518045823454,1.0843981525809188
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),886.0,1.3017524212903038,0.999210436900795
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),888.0,1.032421806337679,0.9615862693018588
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),890.0,0.6598553086056174,0.9731243736612858
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),892.0,0.23880793120956134,1.019922614095447
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),894.0,-0.16995965155081372,1.0894350213200794
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),896.0,-0.5069214153967201,1.1730356796652435
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),898.0,-0.7246756815108119,1.2564941995528796
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),900.0,-0.7942964200458791,1.3155339454390023
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),902.0,-0.7055683212227628,1.3220756266719953
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),904.0,-0.4628866748577275,1.2568038845914993
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),906.0,-0.07897644336733052,1.1208220057521534
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),908.0,0.4280423267038097,0.9505799743901112
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),910.0,1.0384718874581191,0.842168669417464
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),912.0,1.729309718477407,0.9296009729618929
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),914.0,2.466612835235365,1.2194266428431173
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),916.0,3.2042655829214395,1.5976438235984627
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),918.0,3.8869539011382255,1.9667979861355558
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),920.0,4.450690205455786,2.260688820499506
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),922.0,4.833330894942788,2.436143756992054
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),924.0,4.996218097510271,2.477438516909266
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),926.0,4.932026669564554,2.395265040150039
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),928.0,4.665637437845072,2.221608316897443
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),930.0,4.246643635285177,1.9996362844939626
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),932.0,3.734804705194165,1.7723196191460278
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),934.0,3.191199265510649,1.5752998136389476
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),936.0,2.6699976459058106,1.4302305685643761
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),938.0,2.214652705121487,1.341868753255121
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),940.0,1.8579617043622445,1.3005847827985633
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),942.0,1.6240493081079073,1.2893731557785242
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),944.0,1.5285940810556307,1.2905920649494809
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),946.0,1.574230926292852,1.2899695796033044
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),948.0,1.748956252657261,1.27880577062715
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),950.0,2.0239904794952768,1.254048578949399
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),952.0,2.359674621166342,1.2174169865246003
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),954.0,2.7128909442736706,1.174871416009626
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),956.0,3.04303372338929,1.1353204331405347
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),958.0,3.3236275807807654,1.1087741808127296
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),960.0,3.543030760751078,1.1054625461435268
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),962.0,3.6994633033758118,1.1332583989716254
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),964.0,3.7971982637698822,1.1940376316381676
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),966.0,3.841981578078321,1.2819843891450262
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),968.0,3.8372469453062497,1.3834243869546567
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),970.0,3.7831082073090134,1.477902314375083
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),972.0,3.676849523429311,1.5421796562646224
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),974.0,3.5164851870895997,1.5531015561691799
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),976.0,3.305144568474733,1.493109883153753
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),978.0,3.0539023760484794,1.358153936178536
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),980.0,2.788389115300127,1.166042204333357
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),982.0,2.5432492481607154,0.9558561544882969
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),984.0,2.3540075806416683,0.779080164988685
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),986.0,2.249388710050369,0.6747169737476761
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),988.0,2.241703968917072,0.6392968557555375
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),990.0,2.326803507379178,0.6445106472865437
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),992.0,2.4878143085829314,0.6790787136140588
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),994.0,2.698699340341374,0.7543786957392943
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),996.0,2.9263813714423965,0.8760817645640094
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),998.0,3.13397917520048,1.0267960532674631
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),1000.0,3.2762673682096075,1.1685983008655867
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),1002.0,3.2973142786692136,1.2510664086016008
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),1004.0,3.131195825009353,1.2175755497332497
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),1006.0,2.710329556025138,1.0140880792603353
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),1008.0,1.990969999995792,0.6243576868211406
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),1010.0,1.0194065830878838,0.33836016752633463
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),1012.0,0.028758644033535896,0.7502616876260999
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),1014.0,-0.5452969766097815,0.9606692502264406
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),1016.0,-0.23770170181509304,0.5173438436652413
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),1018.0,0.8995586458120005,0.8510059831402979
Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),1020.0,2.0529722002185697,1.8983353446914
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),336.0,1.2417324270498573,3.945816533309941
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),338.0,0.36936161425446323,2.943910408757681
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),340.0,-0.4663158334605387,2.50322308778141
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),342.0,-0.9025193790485783,2.566353115826122
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),344.0,-0.6595893814001006,2.359108434385426
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),346.0,0.10385176147446161,1.8545967676819368
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),348.0,0.8156290808166883,1.5870758108953325
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),350.0,1.0208865264909661,1.353741816076435
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),352.0,0.7988384076698338,0.9609442882634567
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),354.0,0.5687685298017311,0.7745661478876581
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),356.0,0.615782586534229,0.8265174799900135
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),358.0,0.9489853608471283,0.9073540963261101
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),360.0,1.4730335979560443,1.2137406448154329
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),362.0,2.0651127835005854,1.8883513829903966
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),364.0,2.495216826642304,2.533163385735004
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),366.0,2.4681272053591674,2.7109947031093284
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),368.0,1.8831409578933094,2.303456812050693
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),370.0,1.0194800084661693,1.7057973363672332
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),372.0,0.33548366411898406,1.5716372408501647
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),374.0,0.027335180383661742,1.7153173979411314
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),376.0,-0.16177086597538884,1.7265612035087625
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),378.0,-0.6858666118241445,1.7974281898196196
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),380.0,-1.7315734510230365,2.3253382048791877
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),382.0,-2.9417190856240465,3.223244628496082
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),384.0,-3.6259115583234784,3.8769960915204873
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),386.0,-3.25804507562758,3.731068831618875
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),388.0,-1.7980467871717036,2.6833719283423454
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),390.0,0.27471047122674086,1.288277286579552
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),392.0,2.162349531703344,1.2306180258047847
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),394.0,3.180341771214985,1.8544270650875785
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),396.0,3.184608975945601,1.8542585023068618
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),398.0,2.623435998946491,1.5272175087698687
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),400.0,2.193898784626368,1.5931281128190418
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),402.0,2.398498758658993,2.136624215848227
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),404.0,3.271546711186058,2.75915284956475
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),406.0,4.4096349558967685,3.3043212067906063
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),408.0,5.264391695753536,3.669806984106542
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),410.0,5.4829224818778775,3.6887383253070163
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),412.0,5.086573105781643,3.275819884325453
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),414.0,4.429961247648608,2.613782304530254
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),416.0,4.00119091247599,2.146694413188292
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),418.0,4.174781004335971,2.2296854194579145
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),420.0,5.04117863918368,2.880335563069965
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),422.0,6.382180784784385,4.006596707535935
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),424.0,7.7656721330826315,5.285443103887397
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),426.0,8.691764501572333,6.209710023922858
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),428.0,8.746776461260598,6.354698259352284
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),430.0,7.739249613507833,5.558212578670788
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),432.0,5.776562260120552,3.982088320816986
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),434.0,3.236607822123508,2.1748170819243873
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),436.0,0.6326810412477256,1.7499324055869163
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),438.0,-1.5684583962161056,3.0328761516791642
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),440.0,-3.089612831266229,4.178517679221054
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),442.0,-3.8881323979881848,4.854802240556388
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),444.0,-4.099379753542502,5.1773605960803515
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),446.0,-3.923847544116949,5.285757509507219
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),448.0,-3.520067712340226,5.174762048378963
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),450.0,-2.9500094338663665,4.747668814425908
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),452.0,-2.1916325604945786,3.978225012590631
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),454.0,-1.201855537040367,3.0007560938206463
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),456.0,0.007883677802051459,2.1037022215678527
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),458.0,1.3270744567883366,1.6629146079241799
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),460.0,2.5610746371149613,1.7994006014069661
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),462.0,3.5001580232785705,2.18475067794167
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),464.0,4.004981581982361,2.546847736368269
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),466.0,4.064170017283011,2.7368390367296085
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),468.0,3.8002217568476624,2.6668782684113146
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),470.0,3.426879897279879,2.353715551992367
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),472.0,3.177038673469681,1.9929932480795798
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),474.0,3.224581015768878,1.976774384011579
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),476.0,3.623297076451103,2.485028766065463
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),478.0,4.283111283765857,3.230488550125131
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),480.0,4.994285803389686,3.916307994544648
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),482.0,5.493200879455803,4.364680061128944
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),484.0,5.546412491943183,4.466602723586442
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),486.0,5.023435307440536,4.16715770036169
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),488.0,3.9358492368625027,3.4829372079272622
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),490.0,2.434138367847275,2.5362668095248573
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),492.0,0.766825052039554,1.6404594605785607
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),494.0,-0.7836582549312106,1.451609324877731
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),496.0,-1.9689233044059142,1.9906753508657977
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),498.0,-2.62824603187862,2.499437239938091
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),500.0,-2.7157421144615923,2.6669056192574234
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),502.0,-2.2976881837582326,2.4598662393365425
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),504.0,-1.5256897664592446,2.0022671715215443
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),506.0,-0.5967922722934023,1.5848712062893917
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),508.0,0.2885009512706362,1.5933918606390176
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),510.0,0.9623386606044084,1.9833045344010414
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),512.0,1.3148394775350476,2.3769794804703177
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),514.0,1.3060007239328772,2.5592087151273617
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),516.0,0.9635421670120601,2.476911371069773
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),518.0,0.3683666843083714,2.180885960361091
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),520.0,-0.36804926145921835,1.80220260880348
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),522.0,-1.1284207396979433,1.5324373376352698
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),524.0,-1.810988602135544,1.5192638039058548
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),526.0,-2.3435757800515624,1.696639023474062
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),528.0,-2.6889953957681865,1.892480305134663
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),530.0,-2.8429935899616265,2.0054797093014933
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),532.0,-2.827455851811534,2.013662544020806
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),534.0,-2.68167400000658,1.93934850406876
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),536.0,-2.453598050753209,1.819526423374235
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),538.0,-2.192076853705014,1.68212624593692
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),540.0,-1.940655092523152,1.5332494648860395
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),542.0,-1.7333194034568138,1.3626573472995906
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),544.0,-1.5923732086900437,1.1635901252024796
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),546.0,-1.5284047757170152,0.9548634759082871
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),548.0,-1.5420231691334039,0.7972799909932211
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),550.0,-1.626686110915809,0.7737931261110732
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),552.0,-1.7717928364379671,0.8878795112100308
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),554.0,-1.965318122473618,1.0518912457930996
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),556.0,-2.1955352081523674,1.193500873517128
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),558.0,-2.4517430476677275,1.2869964284929791
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),560.0,-2.724187396838386,1.3455882924691926
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),562.0,-3.0034736773668906,1.4115191860757932
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),564.0,-3.2798323239941682,1.53481174118027
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),566.0,-3.542616193574835,1.7392486204821924
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),568.0,-3.7803231338834387,2.0053081436908378
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),570.0,-3.9812734794860103,2.2859765451899663
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),572.0,-4.134821363393506,2.5304492100573865
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),574.0,-4.232703694055655,2.697840374949734
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),576.0,-4.270093746761834,2.762481756747423
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),578.0,-4.2461620885892595,2.7152441541978405
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),580.0,-4.164142100425008,2.5631297295307136
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),582.0,-4.030940891601557,2.3281701628653315
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),584.0,-3.856378049232701,2.04634103489716
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),586.0,-3.652158503888612,1.7665755447829083
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),588.0,-3.430626890869586,1.546791828980569
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),590.0,-3.203352838394975,1.4371596496191412
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),592.0,-2.9797573037336247,1.4484149781035933
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),594.0,-2.7661308797425916,1.5425188567017893
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),596.0,-2.565257105372327,1.66596370583455
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),598.0,-2.376512143229325,1.7796099341719296
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),600.0,-2.1961876282167494,1.8640093920277814
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),602.0,-2.0179770809587363,1.914779679660652
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),604.0,-1.8337013420214723,1.9376551974951794
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),606.0,-1.6342625123964931,1.9450385435268627
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),608.0,-1.410717628836339,1.9537435060544477
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),610.0,-1.1553581485972004,1.9831341769705684
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),612.0,-0.862683221825868,2.052728779178729
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),614.0,-0.5301321424689935,2.1788660690821007
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),616.0,-0.15847088134227522,2.3713300406581244
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),618.0,0.2481373796470373,2.6316019433534277
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),620.0,0.6822384457082655,2.9533479532407525
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),622.0,1.133374085528071,3.324235931667655
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),624.0,1.5886859816441288,3.728058154472429
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),626.0,2.03340219021972,4.1464160053399235
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),628.0,2.4498620390069306,4.5585595542994355
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),630.0,2.814240823350671,4.937467825706721
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),632.0,3.0928902101035423,5.2423527018598355
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),634.0,3.2429915072148368,5.413885880201384
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),636.0,3.2213917847684956,5.385137562332378
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),638.0,3.0016405985726005,5.118687655278901
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),640.0,2.5965010617275897,4.658334971481303
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),642.0,2.0788514643870304,4.1451564800124965
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),644.0,1.5833960871293855,3.739568023258312
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),646.0,1.2690043829170792,3.500017148278877
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),648.0,1.2444163411588876,3.379207987005144
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),650.0,1.4908380479263101,3.303647221882746
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),652.0,1.8228012326152838,3.1749594348066816
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),654.0,1.9194951347995657,2.8569626094094343
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),656.0,1.4443098453141374,2.2705193098397816
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),658.0,0.2227095962670443,1.6512172996405217
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),660.0,-1.629894445904679,1.852178365632526
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),662.0,-3.740863984008106,2.883257224423899
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),664.0,-5.653207624696181,3.9467016229804983
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),666.0,-7.00704170481804,4.674116583698601
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),668.0,-7.635954463303363,4.951235297861234
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),670.0,-7.57465318814462,4.8007538088449735
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),672.0,-7.005320119655994,4.328289374252667
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),674.0,-6.167593412424635,3.6796291410507322
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),676.0,-5.2690277043764855,3.0022877967205344
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),678.0,-4.438978044372454,2.406557994556426
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),680.0,-3.738044438711689,1.9320538364638795
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),682.0,-3.193682434951579,1.5601702481767787
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),684.0,-2.8231147271167942,1.2888542927156426
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),686.0,-2.6283644020397463,1.1655089162923924
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),688.0,-2.5791882682392497,1.1844010411854256
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),690.0,-2.6136792090093173,1.262280745601458
