wavelength,mean_d1_non_binary,mean_d1_binary,mean_d2_non_binary,mean_d2_binary
868.0,-4.883956621951027e-05,-5.3497947483820154e-05,-1.1744325576709881e-06,-3.2374584519746517e-06
870.0,-4.5402943446805105e-05,-5.1737191437558056e-05,6.138242052498046e-06,7.610684328778663e-06
872.0,-2.4286598009518123e-05,-2.305521016870545e-05,7.207050231887313e-06,9.175798886188901e-06
874.0,-1.6574742519255856e-05,-1.5033995892802415e-05,5.462087601258021e-06,6.897877001750442e-06
876.0,-2.4382476044860357e-06,4.536297838296324e-06,7.187852406404419e-06,1.0484959016339503e-05
878.0,1.2176667106361895e-05,2.6905840172555596e-05,2.3473084656536855e-06,3.79814349777213e-06
880.0,6.950986258128685e-06,1.9728871829384878e-05,-7.142502602140041e-06,-1.0442571977888956e-05
882.0,-1.6393343302198295e-05,-1.4864447739000173e-05,-1.0309393807406663e-05,-1.5041333254323728e-05
884.0,-3.428658897149806e-05,-4.0436461187910077e-05,-8.026315631682668e-06,-1.1479780772546993e-05
886.0,-4.84986058289289e-05,-6.078357082918813e-05,-4.6834425313605355e-06,-6.666995246162957e-06
888.0,-5.3020359096940196e-05,-6.710444217256186e-05,-2.4708695649183883e-06,-3.9819341773990065e-06
890.0,-5.838208408860248e-05,-7.671130753878414e-05,-2.0963052906874715e-06,-4.330575749360138e-06
892.0,-6.140558025969004e-05,-8.442674517000243e-05,3.2148568705012567e-06,3.466369817327767e-06
894.0,-4.5522656606597424e-05,-6.284582826947308e-05,7.3905203008052846e-06,9.853359101698971e-06
896.0,-3.184349905646892e-05,-4.501330876320655e-05,6.188873088768719e-06,8.109545351263054e-06
898.0,-2.0767164251522596e-05,-3.0407646864420866e-05,7.030619950639158e-06,1.0198176885822316e-05
900.0,-3.7210192539122916e-06,-4.22060121991734e-06,4.5577544719967735e-06,7.279661873308453e-06
902.0,-2.5361463635354755e-06,-1.288999371187015e-06,-1.4303272928360022e-06,-1.2155140337467286e-06
904.0,-9.442328425256274e-06,-9.082657354904246e-06,-1.002525597316231e-06,5.278327111959965e-07
906.0,-6.546248752800429e-06,8.223314735969692e-07,-2.471434244826008e-06,-1.249612251290351e-06
908.0,-1.9328065404560347e-05,-1.4081106360065653e-05,-8.83409198594327e-06,-1.15803322034435e-05
910.0,-4.188261669657354e-05,-4.549899734017706e-05,-7.030805413391046e-06,-9.243205524173787e-06
912.0,-4.745128705812441e-05,-5.105392845676077e-05,-2.0747715799064315e-06,-2.2830646547817116e-06
914.0,-5.018170301619912e-05,-5.4631255959303915e-05,-3.916282454574906e-06,-6.828890679018339e-06
916.0,-6.311641687642412e-05,-7.836949117283414e-05,-2.886511565673312e-06,-6.687000749280638e-06
918.0,-6.172774927889251e-05,-8.13792589564264e-05,8.194442711927556e-06,1.0462131673634345e-05
920.0,-3.0338646028714017e-05,-3.652096447829678e-05,1.0440278185501849e-05,1.346853728115864e-05
922.0,-1.9966636536884977e-05,-2.750510983179181e-05,2.860818448195102e-06,7.969905041405951e-07
924.0,-1.8895372235933528e-05,-3.33330024617344e-05,7.077914813356047e-06,8.562808366608486e-06
926.0,8.345022716539181e-06,6.746123634642092e-06,9.326107967413052e-06,1.3644742578573884e-05
928.0,1.8409059633718658e-05,2.124596785256112e-05,-1.9183037096045009e-07,-6.002832544266554e-07
930.0,7.5777012326974085e-06,4.34499061693547e-06,-3.035405109594062e-06,-3.679099573604451e-06
932.0,6.26743919534244e-06,6.529569558143347e-06,-2.0679727919546316e-06,-6.931090617300997e-07
934.0,-6.941899351211297e-07,1.5725543700150707e-06,-5.439848709514214e-06,-5.491624529780405e-06
936.0,-1.5491955642714415e-05,-1.5436928560978253e-05,-9.518896673095833e-06,-1.2171083034619054e-05
938.0,-3.876977662750446e-05,-4.7111777768461096e-05,-1.1531880600896007e-05,-1.613532322728379e-05
940.0,-6.161947804629846e-05,-7.997822147011346e-05,-3.4384250099074234e-06,-3.6991390251984394e-06
942.0,-5.252347666713413e-05,-6.190833386925495e-05,4.1089506290981274e-07,1.211035183807189e-06
944.0,-5.997589779465917e-05,-7.513408073488464e-05,-4.89254141303003e-06,-9.376577512906496e-06
946.0,-7.209364231925424e-05,-9.941464392088076e-05,5.369752861977236e-06,6.696894314058487e-06
948.0,-3.849688634675039e-05,-4.834650347865072e-05,1.1128882408097367e-05,1.5573621699901153e-05
950.0,-2.7578112686864884e-05,-3.71201571212762e-05,4.0445064599139695e-06,3.289180420727808e-06
952.0,-2.231886050709438e-05,-3.5189781795739466e-05,1.023554196575652e-05,1.4468460981645545e-05
954.0,1.336405517616136e-05,2.0753686805305962e-05,1.1840511293818243e-05,1.8416550055855086e-05
956.0,2.5043184668178522e-05,3.847641842768091e-05,2.4848181365260215e-06,3.9679301336251074e-06
958.0,2.3303327722265446e-05,3.662540733980639e-05,5.233720831707559e-08,1.4867272962178762e-06
960.0,2.5252533501446872e-05,4.442332761255248e-05,-8.378271781497015e-07,1.4153037049031155e-06
962.0,1.995201900966669e-05,4.228662215941884e-05,-8.107042033125204e-06,-1.017668605714928e-05
964.0,-7.1756346310540275e-06,3.71658338395537e-06,-1.2598729549261094e-05,-1.7767294457384085e-05
966.0,-3.044289918737758e-05,-2.878255567011746e-05,-6.596113702503672e-06,-8.112195163856436e-06
968.0,-3.3560089441068705e-05,-2.8732197271470384e-05,-8.837254315738865e-06,-1.3567594345720774e-05
970.0,-6.579191645033331e-05,-8.305293305300045e-05,-1.0021999629020884e-05,-1.765521131760307e-05
972.0,-7.364808795715217e-05,-9.935304254188292e-05,8.875446326595285e-07,-9.683467533953314e-07
974.0,-6.224173791969492e-05,-8.692632006658192e-05,-9.446699443319201e-07,-6.565321639214969e-06
976.0,-7.742676773448001e-05,-0.0001256143290987425,3.7153319601977425e-06,-2.153938377781018e-08
978.0,-4.7380410078904065e-05,-8.701247760169296e-05,1.263187866302673e-05,1.4946749411310205e-05
980.0,-2.6899253082373093e-05,-6.582733145350186e-05,8.587728059875013e-06,8.105979898445985e-06
982.0,-1.3029497839403953e-05,-5.458855800790917e-05,1.2833704209463778e-05,1.7152437414629878e-05
984.0,2.4435563755482095e-05,2.7824182050176497e-06,1.0085017399660876e-05,1.5145560070900596e-05
986.0,2.7310571759239557e-05,5.993682275693212e-06,7.557580071163741e-06,1.3921758516910179e-05
988.0,5.466588404013688e-05,5.84694522726583e-05,7.682574795503263e-06,1.786185200055285e-05
990.0,5.8040870941252616e-05,7.744109027790473e-05,-2.784756018008659e-06,3.4418129074623514e-06
992.0,4.352685996810236e-05,7.223670390250771e-05,-3.6192290074646093e-06,4.9512033105189064e-06
994.0,4.3563954911394216e-05,9.724590351998022e-05,-1.0825859770546774e-05,-5.222888891839119e-06
996.0,2.2342088591526056e-07,5.134514833515121e-05,-1.9221642006630666e-05,-1.859487178670575e-05
998.0,-3.332261311512858e-05,2.2866416373157216e-05,-1.5452760671344388e-05,-1.2692071725731382e-05
1000.0,-6.158762179946221e-05,5.768614322258164e-07,-1.872029958652377e-05,-2.0939322018092622e-05
1002.0,-0.00010820381146122361,-6.0890871699213335e-05,-1.5392496808860877e-05,-1.8756098540405946e-05
1004.0,-0.00012315760903490585,-7.444753272939803e-05,-7.617216965078835e-06,-1.1028125331899842e-05
1006.0,-0.0001386726793215393,-0.00010500337302681263,-4.2222552348823485e-06,-1.2637458364029222e-05
1008.0,-0.00014004662997443515,-0.00012499736618551486,1.0626422147299006e-05,7.355539430651429e-06
1010.0,-9.616699073234313e-05,-7.558121530420692e-05,1.8959266377425284e-05,1.3089287378608885e-05
1012.0,-6.420956446473391e-05,-7.264021667107952e-05,2.6570242422822415e-05,1.892035745339084e-05
1014.0,1.0113978958946665e-05,1.002145093564196e-07,3.727112634069044e-05,3.355074261821927e-05
1016.0,8.487494089802793e-05,6.156275380179769e-05,3.9739131006906e-05,3.429364763381589e-05
1018.0,0.00016907050298657048,0.00013727480504461994,3.957031323937533e-05,4.5119307393723505e-05
1020.0,0.00024315619385552957,0.0002420399833766918,3.7042845434479154e-05,5.238258916603586e-05
