wavelength,mean_non_binary_raw,mean_binary_raw,mean_non_binary_l2,mean_binary_l2,difference_binary_minus_non_binary_l2
398.0,3.0326413790963423e-16,1.4102131507780477e-16,0.10885054096680725,0.10354994133485741,-0.005300599631949843
400.0,3.0052319737704653e-16,1.4220652137514793e-16,0.10942295157910335,0.1050414085780382,-0.00438154300106515
402.0,2.9907387776077867e-16,1.4402395572356822e-16,0.11028374920454265,0.10680593454685774,-0.0034778146576849023
404.0,2.960812008812253e-16,1.4387047075799177e-16,0.10951761046238882,0.10670340699256838,-0.0028142034698204477
406.0,2.911098774714801e-16,1.4131929328794297e-16,0.10701424521826576,0.10452779967052289,-0.0024864455477428687
408.0,2.841601532303178e-16,1.371006976862932e-16,0.10350555143541867,0.10112361585050697,-0.002381935584911704
410.0,2.7630508920218507e-16,1.326932180241962e-16,0.10013728204344753,0.09783522217020392,-0.0023020598732436115
412.0,2.6958989745843184e-16,1.2960163012698743e-16,0.09793157350596006,0.09580869059520115,-0.0021228829107589053
414.0,2.669228983023514e-16,1.2909426350268564e-16,0.09769519057437837,0.09581780366368486,-0.0018773869106935015
416.0,2.672609905648125e-16,1.3016059392130163e-16,0.09858119265869034,0.09690614569019997,-0.0016750469684903707
418.0,2.690230422501487e-16,1.3157989252267386e-16,0.09967824075826193,0.0980616121398069,-0.0016166286184550321
420.0,2.6965019861554696e-16,1.3197310722185466e-16,0.10000041722809365,0.098297512751546,-0.0017029044765476536
422.0,2.6703233695202595e-16,1.3047203384206833e-16,0.09892360533632984,0.09708359204520296,-0.001840013291126874
424.0,2.607323946090754e-16,1.2711972565012441e-16,0.09645614823957104,0.09454407292613488,-0.0019120753134361512
426.0,2.5228820293573983e-16,1.2283099252584588e-16,0.09323017484349394,0.09137174285553608,-0.001858431987957862
