wavelength,beta_logreg_raw,beta_logreg_sigma_6.0,beta_svm_raw,beta_svm_sigma_6.0
662.0,-0.025376371171511668,-2.543462029259726,-0.03086631095396427,-6.665639308605936
664.0,-0.04541377301504022,-3.940999873616696,-0.058204585603156854,-8.087664956401301
666.0,-0.0525883577597485,-5.098261746117194,-0.0635369154871765,-8.533701818400631
668.0,-0.04853393984818485,-5.868446923488687,-0.0507346068402716,-8.089030555646955
670.0,-0.04026250607636867,-6.198317359499057,-0.033383679284715854,-7.02083472952306
672.0,-0.03526698824663558,-6.125291312762047,-0.025566257684931162,-5.64676087487565
674.0,-0.03705943388752382,-5.750375873874368,-0.03313923699962089,-4.22071721032076
676.0,-0.04334196711874196,-5.200112069081104,-0.050422225699671766,-2.8824808769660986
678.0,-0.04843706897621638,-4.592312328571009,-0.06552031863242423,-1.6773470733120839
680.0,-0.04793801002349751,-4.015842914032067,-0.06981630734777994,-0.6124132702617655
682.0,-0.041759760091790235,-3.525936812109383,-0.06358585736548508,0.297751285258951
684.0,-0.03417766688004133,-3.149439793941513,-0.05505805610699294,1.024116789663215
686.0,-0.03091714923760496,-2.893069866297,-0.05401641948526763,1.5476414375283554
688.0,-0.03484574973773312,-2.7509502529389613,-0.06381746609497012,1.8824900198778025
690.0,-0.04362678714156895,-2.711147082913895,-0.07814857716638514,2.067693700481031
692.0,-0.051129539319110434,-2.7617059843964644,-0.08517631927917692,2.125805154311366
694.0,-0.051413483308144096,-2.8950318773956263,-0.07574072074362523,2.0203145283688233
696.0,-0.04212963353498836,-3.108050112441855,-0.04911959614178919,1.6532221370634057
698.0,-0.025689131956627906,-3.3966925854748884,-0.013735944835444082,0.9205114864118972
700.0,-0.008221339466980468,-3.746737121651753,0.01678699887823615,-0.19788975820360832
702.0,0.0037767626395366623,-4.126549879321264,0.03131693986267571,-1.5683064568419842
704.0,0.007070417449916622,-4.487921403663666,0.027467101383685445,-2.9075556813879553
706.0,0.0028910723083565206,-4.777513289024298,0.011820013400732713,-3.8777131516948526
708.0,-0.004684661684398286,-4.95506620161264,-0.0052953326242962855,-4.233258229595885
710.0,-0.011850781520991956,-5.009500820547831,-0.016736214674626344,-3.9450630738398234
712.0,-0.017342844918479285,-4.9637718737114245,-0.022239558282598722,-3.230114175673655
714.0,-0.02257302319206043,-4.864170103369076,-0.027232513383518685,-2.4601170075352607
716.0,-0.02996951414483635,-4.75746288703973,-0.03823262455691744,-1.9841882741897447
718.0,-0.040472139231520196,-4.666388622496438,-0.05732379234134396,-1.9515262434625364
720.0,-0.051786948638886006,-4.576632668421732,-0.07933716526027998,-2.2302036178611346
722.0,-0.05884393375484598,-4.443743714697895,-0.09397173853139158,-2.473325383650505
724.0,-0.05647401995803993,-4.21802426605486,-0.09180013894145699,-2.303842423695808
726.0,-0.042409748075564094,-3.8753915948406683,-0.06990744669857088,-1.5237445474902231
728.0,-0.018845803501326332,-3.4385963925124865,-0.033809288031054804,-0.24135766273258025
730.0,0.007609624330840987,-2.9773793199214635,0.004147990052219704,1.1479189243851953
732.0,0.02794866867044065,-2.585452009684766,0.029574386125595663,2.1237175684113647
